TripID,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,PULocationID,DOLocationID,RatecodeID,store_and_fwd_flag,payment_type,fare_amount,extra,mta_tax,improvement_surcharge,tip_amount,tolls_amount,total_amount
3581750,1,01/13/2017 6:21:30 PM,01/13/2017 6:33:41 PM,1,1,143,239,1,N,1,9,1,0.5,0.3,2,0,12.8
79236115,1,09/20/2017 8:42:06 PM,09/20/2017 9:02:26 PM,1,10.9,138,229,1,N,1,30.5,0.5,0.5,0.3,7.5,5.76,45.06
110019552,2,12/28/2017 1:56:21 PM,12/28/2017 2:18:14 PM,1,3.32,100,261,1,N,2,15.5,0,0.5,0.3,0,0,16.3
21114547,2,03/13/2017 8:44:52 PM,03/13/2017 8:53:05 PM,1,1.2,100,162,1,N,1,7,0.5,0.5,0.3,1.66,0,9.96
102694068,2,12/04/2017 20:08,12/04/2017 20:16,1,0.67,142,143,1,N,1,7,0.5,0.5,0.3,1,0,9.3
57485744,2,07/05/2017 21:54,07/05/2017 21:57,1,0.45,112,80,1,N,1,4,0.5,0.5,0.3,1.06,0,6.36
26172530,2,03/30/2017 2:23:34 PM,03/30/2017 2:43:35 PM,1,2.97,186,125,1,N,2,15,0,0.5,0.3,0,0,15.8
64331998,1,07/29/2017 12:04:48 PM,07/29/2017 12:11:25 PM,1,1.5,142,48,1,N,1,7.5,0,0.5,0.3,1.65,0,9.95
23986689,2,03/22/2017 8:37:09 PM,03/22/2017 8:51:34 PM,3,2.29,144,170,1,N,1,11.5,0.5,0.5,0.3,2.56,0,15.36
40778965,1,05/19/2017 10:15:02 PM,05/19/2017 10:28:17 PM,1,2.1,239,163,1,N,2,10.5,0.5,0.5,0.3,0,0,11.8
100252260,1,11/27/2017 8:09:56 AM,11/27/2017 8:38:50 AM,3,2.6,90,233,1,N,1,18,0,0.5,0.3,4.5,0,23.3
65418482,2,08/02/2017 12:15,08/02/2017 12:49,1,1.19,68,48,1,N,1,20,0,0.5,0.3,4.16,0,24.96
6031722,1,01/28/2017 5:51:27 PM,01/28/2017 6:14:41 PM,1,4,236,246,1,N,1,17.5,0,0.5,0.3,3.66,0,21.96
41568939,1,05/09/2017 22:56,05/09/2017 23:18,1,4.6,144,61,1,N,1,18.5,0.5,0.5,0.3,3.95,0,23.75
89072643,2,10/22/2017 10:20:24 AM,10/22/2017 10:28:19 AM,2,1.49,151,239,1,N,2,7,0,0.5,0.3,0,0,7.8
90557790,2,10/27/2017 12:11:09 AM,10/27/2017 12:28:00 AM,2,7.12,144,263,1,N,1,22,0.5,0.5,0.3,1,0,24.3
46062853,1,05/29/2017 4:50:57 PM,05/29/2017 4:56:48 PM,1,1.3,246,143,1,N,1,7,0,0.5,0.3,1.55,0,9.35
102239278,1,12/03/2017 10:49,12/03/2017 11:07,1,8.3,237,33,1,N,1,25,0,0.5,0.3,6.45,0,32.25
72631067,2,08/29/2017 2:18:25 AM,08/29/2017 2:32:11 AM,1,4.31,87,181,1,N,1,15.5,0.5,0.5,0.3,3.36,0,20.16
8261711,2,02/04/2017 02:25,02/04/2017 02:28,1,0.96,164,230,1,N,1,4.5,0.5,0.5,0.3,1.5,0,7.3
88397102,2,10/20/2017 9:38:20 AM,10/20/2017 10:10:57 AM,1,4.29,100,13,1,N,1,23,0,0.5,0.3,4.76,0,28.56
65630635,1,08/03/2017 02:23,08/03/2017 02:28,1,0.8,148,144,1,N,2,5.5,0.5,0.5,0.3,0,0,6.8
24881506,2,03/25/2017 9:56:48 AM,03/25/2017 10:10:39 AM,1,4.28,223,159,1,N,1,15.5,0,0.5,0.3,5,5.76,27.06
45993404,1,05/29/2017 11:24:39 AM,05/29/2017 11:29:58 AM,1,1.6,151,239,1,N,1,7,0,0.5,0.3,1.55,0,9.35
78165574,1,09/17/2017 12:48:01 AM,09/17/2017 12:54:24 AM,1,1.2,48,163,1,N,3,6.5,0.5,0.5,0.3,0,0,7.8
95001641,2,11/09/2017 18:03,11/09/2017 18:06,2,0.63,125,249,1,N,1,4.5,1,0.5,0.3,1.26,0,7.56
55385315,2,06/06/2017 00:41,06/06/2017 00:59,1,4.82,50,45,1,N,1,17,0.5,0.5,0.3,3.66,0,21.96
95687870,1,11/11/2017 18:55,11/11/2017 19:09,2,2.2,142,263,1,N,1,11,0,0.5,0.3,2,0,13.8
59148495,2,07/11/2017 23:08,07/11/2017 23:19,1,2.32,68,43,1,N,1,10.5,0.5,0.5,0.3,2,0,13.8
80519944,2,09/25/2017 7:24:39 AM,09/25/2017 7:39:11 AM,5,2.96,43,162,1,N,1,12.5,0,0.5,0.3,2.66,0,15.96
30527495,1,04/28/2017 12:41:12 PM,04/28/2017 1:04:56 PM,1,4.4,140,249,1,N,1,18.5,0,0.5,0.3,3.85,0,23.15
6680785,1,01/30/2017 1:36:16 PM,01/30/2017 1:45:41 PM,1,1.1,114,144,1,N,1,7.5,0,0.5,0.3,1.11,0,9.41
99688079,2,11/24/2017 11:34:56 PM,11/24/2017 11:37:33 PM,1,0.46,13,231,1,N,2,4,0.5,0.5,0.3,0,0,5.3
68087141,2,08/11/2017 19:10,08/11/2017 19:20,1,2.47,142,151,1,N,2,10,1,0.5,0.3,0,0,11.8
88630328,1,10/20/2017 10:05:42 PM,10/20/2017 10:07:12 PM,1,0.4,142,264,1,N,1,3.5,0.5,0.5,0.3,0.48,0,5.28
102523897,2,12/04/2017 10:34,12/04/2017 11:16,1,16.29,138,87,1,N,1,47,0,0.5,0.3,7.5,5.76,61.06
41759948,1,05/10/2017 14:25,05/10/2017 14:41,1,2,141,239,1,N,2,12,0,0.5,0.3,0,0,12.8
23501983,2,03/21/2017 1:29:30 PM,03/21/2017 1:43:21 PM,6,2.93,90,261,1,N,1,12.5,0,0.5,0.3,2.66,0,15.96
58755021,2,07/10/2017 17:09,07/10/2017 17:16,1,0.87,164,161,1,N,2,6.5,1,0.5,0.3,0,0,8.3
32785400,1,04/21/2017 12:26:46 PM,04/21/2017 12:38:55 PM,1,1,162,186,1,N,1,8.5,0,0.5,0.3,1.85,0,11.15
101561298,1,12/01/2017 12:45,12/01/2017 13:05,1,2.4,163,158,1,N,1,13.5,0,0.5,0.3,5,0,19.3
13773844,1,02/21/2017 9:15:10 AM,02/21/2017 9:39:46 AM,1,3,163,249,1,N,1,17,0,0.5,0.3,2,0,19.8
109381489,1,12/25/2017 5:21:16 PM,12/25/2017 5:29:15 PM,1,1.5,264,264,1,N,2,7.5,0,0.5,0.3,0,0,8.3
83031660,2,10/03/2017 11:03,10/03/2017 11:07,1,0.47,262,236,1,N,2,4.5,0,0.5,0.3,0,0,5.3
4119340,1,01/23/2017 10:49:20 AM,01/23/2017 10:55:49 AM,1,0.7,143,142,1,N,1,6,0,0.5,0.3,1.35,0,8.15
84411872,2,10/07/2017 16:25,10/07/2017 16:33,1,0.51,79,148,1,N,1,6.5,0,0.5,0.3,2.19,0,9.49
74217324,1,09/04/2017 12:21,09/04/2017 12:52,2,18.7,132,79,2,N,4,52,0,0.5,0.3,0,0,52.8
62551454,1,07/23/2017 9:33:10 AM,07/23/2017 9:37:26 AM,1,1.8,143,238,1,N,1,7,0,0.5,0.3,1,0,8.8
108072026,1,12/20/2017 7:02:16 PM,12/20/2017 7:13:15 PM,1,1.1,170,161,1,Y,1,8,1,0.5,0.3,1,0,10.8
24632358,1,03/24/2017 4:23:46 PM,03/24/2017 5:40:23 PM,1,19.5,141,132,2,N,1,52,4.5,0.5,0.3,15.75,5.76,78.81
33614716,1,04/29/2017 12:28:47 AM,04/29/2017 12:37:09 AM,1,1.2,68,68,1,N,2,7.5,0.5,0.5,0.3,0,0,8.8
17499147,2,03/03/2017 06:43,03/03/2017 06:46,1,0.4,100,230,1,N,1,3.5,0,0.5,0.3,1.08,0,5.38
88000617,2,10/19/2017 3:03:37 AM,10/19/2017 3:08:22 AM,2,0.62,231,211,1,N,1,5,0.5,0.5,0.3,1.26,0,7.56
19180067,1,03/07/2017 14:59,03/07/2017 15:09,1,0.9,237,236,1,N,1,8,0,0.5,0.3,1.76,0,10.56
89183211,1,10/22/2017 5:55:51 PM,10/22/2017 5:58:34 PM,0,0.6,162,170,1,N,1,4,0,0.5,0.3,0.72,0,5.52
14590095,1,02/23/2017 8:27:47 PM,02/23/2017 8:35:03 PM,1,0.7,233,229,1,N,2,6,0.5,0.5,0.3,0,0,7.3
19764397,2,03/09/2017 06:51,03/09/2017 06:56,1,0.85,239,238,1,N,2,6,0,0.5,0.3,0,0,6.8
66158440,2,08/04/2017 19:32,08/04/2017 20:24,1,17.64,132,230,2,N,2,52,4.5,0.5,0.3,0,5.76,63.06
48832743,1,06/06/2017 11:03,06/06/2017 11:13,2,1.3,143,230,1,N,2,8,0,0.5,0.3,0,0,8.8
67443028,2,08/09/2017 16:37,08/09/2017 16:44,1,1.19,234,170,1,N,2,7,1,0.5,0.3,0,0,8.8
74218936,2,09/04/2017 12:12,09/04/2017 12:23,1,1.32,230,229,1,N,1,8,0,0.5,0.3,2.2,0,11
45429898,1,05/27/2017 12:17:29 AM,05/27/2017 12:20:35 AM,1,0.9,143,142,1,N,1,4.5,0.5,0.5,0.3,1.15,0,6.95
25519021,2,03/30/2017 6:56:36 PM,03/30/2017 7:15:26 PM,1,4.36,50,231,1,N,1,17,1,0.5,0.3,2,0,20.8
63870831,2,07/27/2017 9:23:35 PM,07/27/2017 9:32:39 PM,1,1.6,114,158,1,N,1,8,0.5,0.5,0.3,1.86,0,11.16
96070211,2,11/12/2017 21:03,11/12/2017 21:26,1,11.01,138,163,1,N,1,31.5,0.5,0.5,0.3,9.64,5.76,48.2
30053433,1,04/13/2017 6:55:49 PM,04/13/2017 7:09:16 PM,2,1.4,264,264,1,N,1,9.5,1,0.5,0.3,2.25,0,13.55
44768031,2,05/24/2017 11:21:29 PM,05/24/2017 11:24:18 PM,1,0.97,164,234,1,N,2,4.5,0.5,0.5,0.3,0,0,5.8
48939451,1,06/06/2017 22:23,06/06/2017 22:25,1,0.4,186,186,1,N,2,3.5,0.5,0.5,0.3,0,0,4.8
79388001,2,09/21/2017 12:59:44 PM,09/21/2017 1:06:49 PM,2,0.72,236,262,1,N,2,6,0,0.5,0.3,0,0,6.8
34331334,2,04/25/2017 7:09:32 PM,04/25/2017 7:18:46 PM,1,0.62,163,48,1,N,2,7,1,0.5,0.3,0,0,8.8
78490737,1,09/18/2017 7:45:50 AM,09/18/2017 7:58:21 AM,1,1.2,50,161,1,N,1,9.5,0,0.5,0.3,2.05,0,12.35
19004466,2,03/06/2017 23:09,03/06/2017 23:21,1,3.11,234,13,1,N,1,12,0.5,0.5,0.3,1,0,14.3
39979990,1,05/17/2017 7:50:16 PM,05/17/2017 7:54:17 PM,2,0.7,141,141,1,N,1,4.5,1,0.5,0.3,1,0,7.3
99439327,1,11/23/2017 7:51:17 PM,11/23/2017 8:04:48 PM,1,3.5,41,239,1,N,2,13,0,0.5,0.3,0,0,13.8
39430978,2,05/16/2017 9:21:21 AM,05/16/2017 9:27:17 AM,5,0.78,237,161,1,N,1,6,0,0.5,0.3,1.36,0,8.16
97309717,2,11/16/2017 7:27:02 PM,11/16/2017 7:38:43 PM,5,1.85,230,249,1,N,1,9,1,0.5,0.3,2.16,0,12.96
92352243,1,11/01/2017 16:35,11/01/2017 16:44,1,1.4,237,163,1,N,2,8,1,0.5,0.3,0,0,9.8
21791549,2,03/16/2017 7:17:05 PM,03/16/2017 7:34:45 PM,1,1.55,236,161,1,N,2,12,1,0.5,0.3,0,0,13.8
109985114,2,12/28/2017 11:51:14 AM,12/28/2017 12:02:16 PM,2,0.73,170,161,1,N,1,8,0,0.5,0.3,1.76,0,10.56
71375875,2,08/24/2017 6:02:37 AM,08/24/2017 6:06:54 AM,1,0.99,100,161,1,N,2,5.5,0,0.5,0.3,0,0,6.3
42902380,2,05/13/2017 3:03:03 PM,05/13/2017 3:08:20 PM,2,0.88,229,141,1,N,1,5.5,0,0.5,0.3,1,0,7.3
9616949,1,02/10/2017 17:37,02/10/2017 17:57,2,0.5,229,162,1,N,2,12,1,0.5,0.3,0,0,13.8
23346927,1,03/25/2017 8:37:55 PM,03/25/2017 9:21:36 PM,1,12.2,132,189,1,N,2,40,0.5,0.5,0.3,0,0,41.3
91875691,2,10/31/2017 5:55:18 AM,10/31/2017 6:13:41 AM,1,4.78,166,140,1,N,1,17,0.5,0.5,0.3,0,0,18.3
59191424,2,07/12/2017 07:33,07/12/2017 07:46,1,6.97,262,88,1,N,1,20.5,0,0.5,0.3,3,0,24.3
110057000,1,12/28/2017 3:21:58 PM,12/28/2017 3:40:08 PM,1,1.8,186,237,1,N,2,12,0,0.5,0.3,0,0,12.8
18292615,1,03/04/2017 22:45,03/04/2017 22:54,1,2.8,263,168,1,N,2,11,0.5,0.5,0.3,0,0,12.3
6866857,1,01/31/2017 6:25:27 AM,01/31/2017 6:32:13 AM,1,1.3,186,107,1,N,2,7,0,0.5,0.3,0,0,7.8
22028689,1,03/17/2017 1:35:51 PM,03/17/2017 1:57:00 PM,1,0.9,141,162,1,N,1,13,0,0.5,0.3,2.07,0,15.87
80663554,1,09/25/2017 5:08:51 PM,09/25/2017 5:23:52 PM,1,2.6,162,79,1,N,1,12,0,0.5,0.3,1,0,13.8
27793170,2,04/04/2017 15:23,04/04/2017 15:32,1,0.95,186,230,1,N,2,7,0,0.5,0.3,0,0,7.8
1301323,1,01/05/2017 11:48,01/05/2017 11:59,1,1,229,140,1,N,1,8.5,0,0.5,0.3,2.3,0,11.6
80223886,2,09/24/2017 1:04:37 AM,09/24/2017 1:17:43 AM,2,2.58,170,113,1,N,1,11.5,0.5,0.5,0.3,3.2,0,16
2523030,2,01/10/2017 13:14,01/10/2017 13:27,1,2.02,162,107,1,N,1,11,0,0.5,0.3,0,0,11.8
97283123,1,11/16/2017 6:51:56 PM,11/16/2017 7:05:36 PM,1,2.3,162,262,1,N,1,10.5,1,0.5,0.3,2.45,0,14.75
40885683,2,05/20/2017 6:27:42 AM,05/20/2017 6:32:03 AM,1,1.4,100,142,1,N,1,6,0,0.5,0.3,3,0,9.8
64948860,1,07/31/2017 7:01:40 PM,07/31/2017 7:10:35 PM,1,1.5,163,239,1,N,2,8.5,1,0.5,0.3,0,0,10.3
95649729,1,11/11/2017 15:32,11/11/2017 15:36,1,0.9,236,236,1,N,2,5,0,0.5,0.3,0,0,5.8
82464745,1,10/01/2017 09:10,10/01/2017 09:23,2,2.4,230,43,1,N,2,11,0,0.5,0.3,0,0,11.8
91108117,2,10/28/2017 4:00:36 PM,10/28/2017 4:06:17 PM,1,0.98,148,79,1,N,1,6,0,0.5,0.3,1,0,7.8
34602353,1,04/29/2017 3:14:50 AM,04/29/2017 3:14:53 AM,1,6.4,152,152,3,N,3,20,0.5,0,0.3,0,0,20.8
41132908,2,05/08/2017 19:15,05/08/2017 19:54,1,19.14,132,24,2,N,1,52,4.5,0.5,0.3,12.61,5.76,75.67
112531716,1,01/05/2017 23:58,01/06/2017 00:13,1,1.9,264,264,1,N,1,11.5,0.5,0.5,0.3,2.55,0,15.35
69015892,1,08/15/2017 2:09:06 PM,08/15/2017 2:26:52 PM,2,1.8,239,141,1,N,2,12.5,0,0.5,0.3,0,0,13.3
109037564,2,12/23/2017 8:25:57 PM,12/23/2017 8:36:14 PM,1,1.95,239,163,1,N,2,9.5,0.5,0.5,0.3,0,0,10.8
34313108,1,04/25/2017 6:23:05 PM,04/25/2017 6:37:26 PM,1,1.8,79,261,1,N,1,10.5,1,0.5,0.3,2.45,0,14.75
83482669,2,10/04/2017 20:42,10/04/2017 20:46,1,0.84,164,233,1,N,1,5,0.5,0.5,0.3,1.58,0,7.88
18174261,2,03/04/2017 18:20,03/04/2017 18:43,5,3.62,261,161,1,N,2,16.5,0,0.5,0.3,0,0,17.3
10742210,2,02/14/2017 6:23:13 PM,02/14/2017 6:36:35 PM,1,1.99,234,43,1,N,1,10.5,1,0.5,0.3,2.46,0,14.76
99118173,2,11/22/2017 12:54:35 PM,11/22/2017 1:13:27 PM,1,2.59,166,43,1,N,1,13,0,0.5,0.3,2.76,0,16.56
22347184,2,03/18/2017 11:54:01 AM,03/18/2017 11:58:54 AM,1,1.13,239,236,1,N,1,6,0,0.5,0.3,1.25,0,8.05
53084067,1,06/22/2017 1:25:00 PM,06/22/2017 1:42:03 PM,1,2.4,143,68,1,N,1,13,0,0.5,0.3,2.75,0,16.55
25323217,1,03/28/2017 9:49:19 AM,03/28/2017 9:58:10 AM,1,0.9,229,164,1,N,1,7,0,0.5,0.3,1.55,0,9.35
7718368,1,02/02/2017 18:06,02/02/2017 18:14,1,0.8,264,264,1,N,1,6.5,1,0.5,0.3,0,0,8.3
51724169,1,06/18/2017 5:20:31 PM,06/18/2017 5:46:53 PM,2,6.8,4,151,1,N,2,23.5,0,0.5,0.3,0,0,24.3
58210261,1,07/08/2017 14:10,07/08/2017 14:23,1,0.8,161,163,1,N,2,9,0,0.5,0.3,0,0,9.8
24608240,2,03/24/2017 2:51:45 PM,03/24/2017 2:57:46 PM,1,0.74,140,141,1,N,2,5.5,0,0.5,0.3,0,0,6.3
71974171,2,08/26/2017 10:34:39 AM,08/26/2017 10:46:13 AM,1,1.31,116,42,1,N,2,8.5,0,0.5,0.3,0,0,9.3
91100416,1,10/28/2017 3:03:29 PM,10/28/2017 3:33:44 PM,2,3.7,170,144,1,N,1,20,0,0.5,0.3,4.15,0,24.95
51064407,2,06/16/2017 5:19:42 PM,06/16/2017 5:31:37 PM,6,1.67,113,170,1,N,2,9.5,1,0.5,0.3,0,0,11.3
60524821,1,07/16/2017 2:23:26 PM,07/16/2017 2:28:48 PM,1,1,211,79,1,N,2,6,0,0.5,0.3,0,0,6.8
37087111,2,05/02/2017 07:41,05/02/2017 07:48,1,1.4,142,142,1,N,1,7,0,0.5,0.3,1.2,0,9
49065200,1,06/07/2017 15:24,06/07/2017 15:31,1,0.6,263,141,1,N,1,6.5,0,0.5,0.3,1.45,0,8.75
20674704,1,03/12/2017 13:55,03/12/2017 13:59,1,0.7,50,142,1,N,1,4.5,0,0.5,0.3,1.55,0,6.85
3781498,2,01/14/2017 9:01:47 AM,01/14/2017 9:16:02 AM,1,5.08,151,186,1,N,1,17.5,0,0.5,0.3,4.58,0,22.88
39907038,2,05/17/2017 3:59:12 PM,05/17/2017 4:35:53 PM,1,3.29,125,162,1,N,1,22.5,0,0.5,0.3,4.66,0,27.96
106113032,2,12/14/2017 10:15:55 PM,12/14/2017 10:48:18 PM,1,4.68,137,74,1,N,1,23,0.5,0.5,0.3,10,0,34.3
107651770,1,12/19/2017 3:37:06 PM,12/19/2017 3:53:26 PM,2,1.2,164,230,1,N,1,10.5,0,0.5,0.3,0,0,11.3
69451084,1,08/17/2017 12:05:48 AM,08/17/2017 12:14:46 AM,1,1.1,233,230,1,N,2,7.5,0.5,0.5,0.3,0,0,8.8
38846906,2,05/07/2017 03:50,05/07/2017 04:00,1,3,48,107,1,N,1,11,0.5,0.5,0.3,2.46,0,14.76
98653495,1,11/20/2017 9:14:32 PM,11/20/2017 9:20:27 PM,1,1.4,151,236,1,N,1,7,0.5,0.5,0.3,1.65,0,9.95
26122754,1,03/30/2017 11:23:50 AM,03/30/2017 11:23:57 AM,1,0,132,132,2,N,1,52,0,0.5,0.3,10.55,0,63.35
5311356,2,01/26/2017 7:45:40 PM,01/26/2017 7:58:05 PM,1,2.66,13,158,1,N,1,11,1,0.5,0.3,1,0,13.8
67792118,1,08/10/2017 19:20,08/10/2017 19:28,1,1.1,88,45,1,N,2,7,1,0.5,0.3,0,0,8.8
58109381,2,07/08/2017 02:37,07/09/2017 02:28,3,7.67,79,42,1,N,1,24.5,0.5,0.5,0.3,0,0,25.8
19879407,2,03/09/2017 13:22,03/09/2017 13:33,2,1.18,68,163,1,N,1,8.5,0,0.5,0.3,1.86,0,11.16
98283685,2,11/19/2017 3:51:26 PM,11/19/2017 4:01:31 PM,1,1.19,68,90,1,N,1,8.5,0,0.5,0.3,1.86,0,11.16
71278505,2,08/23/2017 7:44:59 PM,08/23/2017 7:51:09 PM,1,1.36,262,237,1,N,1,6.5,1,0.5,0.3,1.66,0,9.96
60631156,1,07/16/2017 10:42:03 PM,07/16/2017 10:50:36 PM,1,1.7,186,114,1,N,1,8,0.5,0.5,0.3,1.85,0,11.15
53051393,1,06/22/2017 11:57:28 AM,06/22/2017 12:09:57 PM,1,1.1,48,100,1,N,2,9,0,0.5,0.3,0,0,9.8
85651666,1,10/11/2017 20:46,10/11/2017 21:02,1,3.5,107,263,1,N,1,14,0.5,0.5,0.3,3.05,0,18.35
60675809,1,07/17/2017 7:32:48 AM,07/17/2017 7:44:22 AM,1,2.9,75,142,1,N,1,12,0,0.5,0.3,1.28,0,14.08
96025610,1,11/12/2017 18:26,11/12/2017 18:52,1,9.1,262,138,1,N,1,27.5,0,0.5,0.3,5,5.76,39.06
95716408,1,11/11/2017 19:34,11/11/2017 19:57,1,3.2,142,113,1,N,1,15.5,0,0.5,0.3,3.25,0,19.55
93262516,2,11/04/2017 10:11,11/04/2017 10:19,5,0.9,237,142,1,N,2,7,0,0.5,0.3,0,0,7.8
48879463,2,06/30/2017 12:25:38 PM,06/30/2017 12:35:06 PM,2,1,163,229,1,N,1,7.5,0,0.5,0.3,2.08,0,10.38
57736445,1,07/06/2017 20:51,07/06/2017 21:04,1,4.3,170,87,1,N,2,15,0.5,0.5,0.3,0,0,16.3
13186340,1,02/19/2017 1:52:52 AM,02/19/2017 2:03:05 AM,1,3.3,186,236,1,N,1,11.5,0.5,0.5,0.3,2.5,0,15.3
108901619,1,12/23/2017 11:17:32 AM,12/23/2017 11:35:00 AM,1,3.1,234,141,1,N,1,13.5,0,0.5,0.3,2.85,0,17.15
101453552,1,12/01/2017 01:26,12/01/2017 01:37,3,1.9,114,107,1,N,1,9.5,0.5,0.5,0.3,2.15,0,12.95
83684433,1,10/05/2017 13:57,10/05/2017 14:01,1,0.3,237,163,1,N,1,4,0,0.5,0.3,0.95,0,5.75
62444523,1,07/22/2017 9:47:09 PM,07/22/2017 10:03:49 PM,1,2,211,186,1,N,2,11.5,0.5,0.5,0.3,0,0,12.8
50782909,1,06/15/2017 9:00:05 PM,06/15/2017 9:18:57 PM,2,3.1,79,163,1,N,1,14.5,0.5,0.5,0.3,3.15,0,18.95
92502188,1,11/02/2017 04:51,11/02/2017 04:55,4,1,186,161,1,N,2,5.5,0.5,0.5,0.3,0,0,6.8
34236425,1,04/25/2017 2:47:58 PM,04/25/2017 3:54:34 PM,1,25.4,142,132,2,N,1,52,0,0.5,0.3,11.7,5.76,70.26
15520443,2,02/26/2017 12:33:55 PM,02/26/2017 12:37:48 PM,1,1.21,236,43,1,N,1,5.5,0,0.5,0.3,1,0,7.3
96255188,1,11/13/2017 3:39:30 PM,11/13/2017 4:05:21 PM,1,7.9,231,75,1,N,1,26,0,0.5,0.3,2,0,28.8
15330840,1,02/25/2017 9:41:45 PM,02/25/2017 10:01:37 PM,1,1.9,232,261,1,N,1,13.5,0.5,0.5,0.3,1,0,15.8
65534783,1,08/02/2017 19:37,08/02/2017 19:49,1,1.4,144,234,1,N,1,9,1,0.5,0.3,2.15,0,12.95
14528126,1,02/23/2017 5:34:42 PM,02/23/2017 5:42:12 PM,1,1,143,238,1,N,1,6.5,1,0.5,0.3,2.05,0,10.35
48932723,1,06/06/2017 21:53,06/06/2017 22:17,1,4.8,162,166,1,N,2,19.5,0.5,0.5,0.3,0,0,20.8
19433239,2,03/08/2017 09:05,03/08/2017 09:35,2,5.04,231,161,1,N,1,22.5,0,0.5,0.3,4.66,0,27.96
68273071,2,08/12/2017 13:47,08/12/2017 14:00,1,1.78,234,144,1,N,1,9.5,0,0.5,0.3,1,0,11.3
65531342,1,08/02/2017 19:44,08/02/2017 19:59,1,1.6,162,234,1,N,1,10.5,0.5,0.5,0.3,2.35,0,14.15
75967846,2,09/10/2017 02:33,09/10/2017 02:38,4,1.43,114,186,1,N,1,6.5,0.5,0.5,0.3,2.34,0,10.14
1514377,1,01/20/2017 8:40:05 AM,01/20/2017 8:40:25 AM,1,0,238,238,1,N,1,2.5,0,0.5,0.3,0.65,0,3.95
43101489,2,05/14/2017 1:40:46 AM,05/14/2017 1:50:35 AM,1,1.8,148,137,1,N,1,9,0.5,0.5,0.3,2.06,0,12.36
95949203,2,11/12/2017 13:41,11/12/2017 14:03,1,3.43,113,50,1,N,1,15.5,0,0.5,0.3,1.2,0,17.5
58237232,1,07/08/2017 16:00,07/08/2017 16:12,2,2.1,261,113,1,N,2,10.5,0,0.5,0.3,0,0,11.3
19467454,2,03/08/2017 10:34,03/08/2017 10:40,1,1.03,170,163,1,N,2,6,0,0.5,0.3,0,0,6.8
110573409,1,12/30/2017 2:09:04 PM,12/30/2017 2:35:40 PM,1,3.4,100,263,1,N,1,18,0,0.5,0.3,3.75,0,22.55
87744052,2,10/18/2017 9:44:53 AM,10/18/2017 9:52:25 AM,1,1.75,224,233,1,N,2,8,0,0.5,0.3,0,0,8.8
9945712,1,02/11/2017 14:49,02/11/2017 15:15,1,2.4,68,43,1,N,1,16.5,0,0.5,0.3,5.15,0,22.45
43902951,1,05/22/2017 6:28:02 PM,05/22/2017 6:37:44 PM,1,1.5,107,162,1,N,1,8.5,1,0.5,0.3,1.5,0,11.8
28827264,1,04/07/2017 12:55,04/07/2017 13:24,1,2.8,43,164,1,N,1,18.5,0,0.5,0.3,3.85,0,23.15
47468543,1,06/02/2017 08:15,06/02/2017 08:18,1,0.6,161,161,1,N,1,4.5,0,0.5,0.3,1.05,0,6.35
54950990,2,06/29/2017 9:43:24 AM,06/29/2017 9:49:38 AM,1,0.91,236,237,1,N,1,6,0,0.5,0.3,1.36,0,8.16
32440499,1,04/20/2017 4:28:05 PM,04/20/2017 4:57:58 PM,1,6.9,162,138,1,N,1,26,1,0.5,0.3,5.55,0,33.35
110966533,2,01/01/2017 10:37,01/01/2017 11:01,1,7.74,249,7,1,N,2,24.5,0,0.5,0.3,0,0,25.3
102263897,2,12/03/2017 11:06,12/03/2017 11:27,1,5.32,50,74,1,N,1,18,0,0.5,0.3,0,0,18.8
17912304,2,03/04/2017 02:24,03/04/2017 02:31,1,1.28,234,246,1,N,1,7,0.5,0.5,0.3,1.66,0,9.96
67979955,1,08/11/2017 11:04,08/11/2017 11:12,1,0.7,230,163,1,N,2,7,0,0.5,0.3,0,0,7.8
15484556,2,02/26/2017 10:24:18 AM,02/26/2017 10:39:16 AM,5,6.35,65,170,1,N,1,19.5,0,0.5,0.3,4.06,0,24.36
98664011,2,11/20/2017 9:05:06 PM,11/20/2017 9:44:08 PM,1,10.05,114,69,1,N,1,35.5,0.5,0.5,0.3,9.2,0,46
16881259,1,03/11/2017 12:09,03/11/2017 12:31,1,6.7,264,264,1,N,2,22.5,0,0.5,0.3,0,0,23.3
33255260,2,04/22/2017 5:13:52 PM,04/22/2017 5:21:54 PM,1,1.93,74,141,1,N,2,8,0,0.5,0.3,0,0,8.8
58162453,1,07/08/2017 11:04,07/08/2017 11:19,3,3.6,231,43,1,N,2,14,0,0.5,0.3,0,0,14.8
7727267,2,02/02/2017 18:30,02/02/2017 18:46,1,2.07,234,161,1,N,1,12,1,0.5,0.3,1,0,14.8
54975147,2,06/29/2017 11:20:09 AM,06/29/2017 11:49:10 AM,1,6.92,231,162,1,N,1,24,0,0.5,0.3,1.24,0,26.04
25234825,1,03/27/2017 11:27:52 PM,03/27/2017 11:33:48 PM,1,1,48,142,1,N,2,6,0.5,0.5,0.3,0,0,7.3
78002577,1,09/16/2017 2:30:57 PM,09/16/2017 2:38:50 PM,1,1.2,238,142,1,N,2,7.5,0,0.5,0.3,0,0,8.3
